name,author,narrator,time,releasedate,language,stars,price,ratings
The Myth of Capitalism,"JonathanTepper,DeniseHearn",PamelaAlmand,593,2019-04-16,English,4.5,586.0,26.0
Good Economics for Hard Times,"AbhijitBanerjee,EstherDuflo",JamesLurie,884,2019-12-11,English,4.5,1093.0,260.0
Humankind,RutgerBregman,"ThomasJudd,RutgerBregman",696,2020-05-19,English,4.5,759.0,74.0
Caste,IsabelWilkerson,RobinMiles,866,2020-04-08,English,4.5,888.0,129.0
The Economic Weapon,NicholasMulder,LiamGerrard,745,2022-11-01,English,0.0,703.0,0.0
I Will Teach You to Be Rich,RamitSethi,RamitSethi,728,2019-05-14,English,4.5,1171.0,246.0
How to Achieve Financial Independence and Retire Early,"JDRoth,TheGreatCourses",JDRoth,279,2021-02-16,English,4.5,836.0,94.0
Common Stocks and Uncommon Profits,PhilipA.Fisher,GeorgeGuidall,175,2001-04-27,English,4.5,445.0,92.0
Small Is Beautiful,E.F.Schumacher,JohnSackville,616,2019-04-04,English,4.5,752.0,8.0
Superfreakonomics,"StephenJ.Dubner,StevenD.Levitt",StephenJ.Dubner,447,2020-01-28,English,4.5,683.0,27.0
The Dao of Capital,"MarkSpitznagel,RonPaul",JeremyArthur,689,2020-07-27,English,5.0,836.0,5.0
Talking to My Daughter About the Economy,YanisVaroufakis,LeightonPugh,289,2017-10-19,English,4.5,615.0,70.0
IIMA: Day to Day Economics,SatishDeodhar,MayurSuvarna,294,2020-08-19,English,4.0,1005.0,7.0
Blockchain Basics,DanielDrescher,MatthewBoston,426,2020-05-19,English,4.5,586.0,3.0
Stocks for the Long Run (Fifth Edition),JeremyJ.Siegel,ScottPollak,805,2021-07-27,English,5.0,703.0,5.0
Capital: Volume 1,"KarlMarx,SamuelMoore-translation,EdwardAveling-translation",DerekLePage,2584,2018-01-03,English,4.5,2004.0,3.0
The Alchemy of Finance,GeorgeSoros,GroverGardner,169,2001-04-27,English,4.5,445.0,15.0
The Wealth of Nations,AdamSmith,PeterWickham,2439,2020-03-13,English,4.5,1524.0,2.0
Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,NassimNicholasTaleb,JoeOchman,537,2019-08-01,English,4.0,1005.0,63.0
Irrational Exuberance,RobertJ.Shiller,MikeChamberlain,827,2020-11-25,English,4.5,703.0,6.0
Extreme Economies,RichardDavies,JamesMacCallum,719,2019-07-09,English,4.5,888.0,31.0
Artificial Intelligence in Practice,"BernardMarr,MattWard-contributor",MikeChamberlain,422,2019-05-31,English,4.0,703.0,20.0
The Shock Doctrine,NaomiKlein,KatherineFenton,1337,2018-11-15,English,4.5,888.0,7.0
Freakonomics,"StevenD.Levitt,StephenJ.Dubner",StephenJ.Dubner,470,2005-07-27,English,4.0,888.0,139.0
The Little Book of Common Sense Investing,JohnC.Bogle,ThomPinto,307,2007-02-20,English,5.0,134.0,5.0
Post Corona,ScottGalloway,ScottGalloway,339,2020-11-26,English,4.5,615.0,17.0
Easy Money,VivekKaul,KaushikRamachandran,616,2018-12-31,English,4.0,466.0,16.0
Economics: Making sense of the Modern Economy,SaguaoDatta-editor,DavidThorpe,770,2013-06-08,English,0.0,721.0,0.0
Kautilaya Arthshashtra [Scuttled Economics],AshokKaushik,ErrolRodriguez,416,2021-07-19,Hindi,0.0,0.0,0.0
India 2020,"YSRajan,A.P.J.Kalam",PradeepKumar,558,2018-12-24,English,4.5,1005.0,12.0
Doughnut Economics,KateRaworth,KateRaworth,649,2017-11-30,English,4.5,752.0,9.0
Il buono del mondo,RobertoEscobar,DimitriRiccio,342,2022-05-04,italian,0.0,267.0,0.0
Thinking Like an Economist,ElizabethPoppBerman,SuzieAlthens,723,2022-05-04,English,0.0,703.0,0.0
The Complete Idiot's Guide to Economics,TomGorman,LaurelLefkow,927,2021-12-08,English,0.0,1093.0,0.0
Trillion Dollar Triage,NickTimiraos,"NickTimiraos,PeterGanim",753,2022-01-03,English,0.0,500.0,0.0
The FINTECH Book,"SusanneChishti,JanosBarberis",JohnTelfer,1028,2016-12-20,English,4.5,1003.0,4.0
The Power of Creative Destruction,"PhilippeAghion,CélineAntonin,SimonBunel,",RichMiller,679,2021-11-30,English,0.0,703.0,0.0
Money and Power,VinceCable,EdwardMitchell,789,2021-03-06,English,0.0,645.0,0.0
Economics in One Lesson,HenryHazlitt,JeffRiggenbach,415,1999-12-15,English,4.5,585.0,21.0
Restarting the Future,"JonathanHaskel,StianWestlake",DerekPerkins,469,2022-03-22,English,0.0,703.0,0.0
Arguing with Zombies,PaulKrugman,"RobShapiro,PaulKrugman",735,2020-01-28,English,4.5,1256.0,4.0
Applied Economics,ThomasSowell,BillWallace,697,2009-07-05,English,4.5,773.0,4.0
The Climate Solution,MridulaRamesh,NimishaSirohi,604,2020-03-20,English,5.0,421.0,7.0
The Genetic Lottery,KathrynPaigeHarden,KatherineFenton,604,2021-09-21,English,0.0,702.0,0.0
Biomimicry,JanineM.Benyus,CallieBeaulieu,895,2020-04-21,English,4.5,1688.0,3.0
Decentralized Finance (DeFi),NFTTrendingCryptoArt,DEFICoach,246,2021-01-06,English,0.0,501.0,0.0
The Money Game,AdamSmith,DavidRapkin,425,2015-04-08,English,4.0,668.0,5.0
Let the Cash Flow,"SimonJ.Littlewood,MarkLaudi",GarethRichards,368,2022-01-01,English,5.0,586.0,1.0
Getting Started in Options,MichaelC.Thomsett,NelsonRunger,185,2001-07-05,English,4.0,445.0,9.0
Stocks for the Long Run,JeremyJ.Siegel,GroverGardner,264,2021-09-20,English,0.0,586.0,0.0
Merchant Kings,StephenR.Bown,MalcolmHillgartner,592,2022-01-25,English,0.0,703.0,0.0
The Quants,ScottPatterson,MikeChamberlain,850,2010-02-02,English,4.5,1131.0,15.0
The Price of Tomorrow,JeffBooth,BrianTroxell,349,2020-04-14,English,4.5,668.0,15.0
Ground Scorching Tax,ArunKumar,AnujDatta,600,2021-04-08,English,0.0,879.0,0.0
The Secret Life of Money,TadCrawford,FleetCooper,511,2012-12-31,English,0.0,668.0,0.0
The Absent Superpower,PeterZeihan,TobySheets,824,2017-11-10,English,5.0,836.0,1.0
Bean Counters,RichardBrooks,KrisDyer,664,2019-01-25,English,4.0,645.0,2.0
The Feeling Economy,"RolandT.Rust,Ming-HuiHuang",SaraSheckells,472,2021-07-13,English,5.0,586.0,1.0
I limiti del mercato,PaulDeGrauwe,ClaudioColombo,365,2021-06-07,italian,0.0,305.0,0.0
Capitalismo Consciente,"JohnMackey,RajSisodia",GermánTorres,655,2021-10-19,spanish,0.0,984.0,0.0
Money,"SteveForbes,ElizabethAmes",SteveForbes,408,2021-07-27,English,0.0,586.0,0.0
Too Smart for Our Own Good,BruceI.Jacobs,JohnGagnepain,851,2021-07-27,English,0.0,703.0,0.0
Working Class,JuliaFriedrichs,FundaVanroy,555,2022-01-04,german,0.0,770.0,0.0
The Bitcoin Big Bang,BrianKelly,EricPollins,535,2020-07-27,English,0.0,668.0,0.0
"Panic, Prosperity, and Progress",TimothyKnight,TimothyKnight,824,2020-07-27,English,0.0,836.0,0.0
The Anatomy of the State (LvMI),MurrayN.Rothbard,JohnRiddle,57,2019-08-11,English,0.0,132.0,0.0
Fault Lines,RaghuramG.Rajan,DevinRyanPearl,679,2017-10-26,English,4.0,498.0,35.0
The Art of Enough,BeckyHall,BeckyHall,392,2022-10-02,English,0.0,569.0,0.0
Dirty Work,EyalPress,NeilShah,643,2022-10-02,English,0.0,645.0,0.0
Blockchain for Dummies,TianaLaurence,MarieHoffman,527,2019-06-25,English,4.0,586.0,2.0
Foolish,GilBaumgarten,GilBaumgarten,301,2021-09-23,English,0.0,422.0,0.0
Invisible Child,AndreaElliott,AdenreleOjo,1268,2022-01-27,English,0.0,1093.0,0.0
Mission Economy,MarianaMazzucato,LexieMcDougall,404,2021-07-29,English,3.0,888.0,1.0
Seed Money,BartowJ.Elmore,SeanPatrickHopkins,616,2021-12-10,English,0.0,1005.0,0.0
A Guide to the World of Non-Fungible Tokens Cryptocurrency,MaxKing,D.DeLaFuente,45,2022-03-24,English,0.0,234.0,0.0
Bitcoin: Hard Money You Can't F--k With,JasonA.Williams,JessicaWalker,379,2021-01-29,English,5.0,668.0,2.0
The Spirit of Green,WilliamD.Nordhaus,MackSanderson,610,2021-05-18,English,0.0,702.0,0.0
The Lost Decade,PoojaMehra,AditiThirani,714,2019-05-12,English,4.0,879.0,14.0
The Wealth of Nations,AdamSmith,MichaelLunts,2518,2020-03-04,English,3.5,2847.0,2.0
Guide to Decision Making,HelgaDrummond,KarenCass,448,2013-08-16,English,4.5,569.0,2.0
The Wages of Destruction,AdamTooze,"AdamTooze,SimonVance",1819,2021-03-08,English,5.0,1633.0,1.0
Cogs and Monsters,DianeCoyle,GinaRogers,432,2021-12-10,English,0.0,586.0,0.0
The Origin of Capitalism,EllenMeiksinsWood,JoAnnaPerrin,423,2021-04-27,English,0.0,586.0,0.0
"Rebellion, Rascals, and Revenue","MichaelKeen,JoelSlemrod",WalterDixon,868,2021-11-05,English,0.0,820.0,0.0
SuperFreakonomics,"StevenD.Levitt,StephenJ.Dubner",StephenJ.Dubner,448,2009-10-20,English,4.5,1350.0,3.0
Competition and Antitrust Law,ArielEzrachi,MikeLenz,254,2022-01-25,English,0.0,469.0,0.0
"Financial Statements, Third Edition",ThomasIttelson,PaulHeitsch,346,2020-01-04,English,4.0,703.0,2.0
Currency Wars,JamesRickards,WalterDixon,592,2021-03-18,English,5.0,888.0,1.0
The Day the World Stops Shopping,J.B.MacKinnon,KaleoGriffith,713,2021-03-06,English,0.0,888.0,0.0
Moneyland,OliverBullough,OliverBullough,576,2019-03-21,English,5.0,645.0,4.0
Animal Spirits,"GeorgeA.Akerlof,RobertJ.Shiller",MarcVietor,496,2009-11-08,English,5.0,836.0,4.0
Has China Won?,KishoreMahbubani,AaronAbano,598,2020-03-31,English,4.0,500.0,20.0
Guide to Financial Markets (6th edition),MarcLevinson,PhilipFranks,519,2014-01-24,English,4.0,569.0,4.0
Kampf der Nationen,PatrickKaczmarczyk,RobertGregorKühn,399,2022-11-02,german,0.0,468.0,0.0
Musterwechsel,MarkusVäth,TorstenCreutzburg,476,2022-01-31,german,0.0,669.0,0.0
The Black Agenda,"AnnaGiftyOpoku-Agyeman,TressieMcMillanCottom-introduction","AnnaGiftyOpoku-Agyeman,ChantéMcCormick,DonnaAllen,",362,2022-01-02,English,0.0,134.0,0.0
The Future of Capitalism,PaulCollier,PeterNoble,566,2018-04-10,English,4.5,683.0,26.0
23 Things They Don't Tell You about Capitalism,Ha-JoonChang,JoeBarrett,538,2011-01-13,English,4.5,836.0,10.0
The World in a Grain,VinceBeiser,WillDamron,529,2018-07-08,English,0.0,879.0,0.0
The Clash of the Cultures,"JohnC.Bogle,ArthurLevitt-foreword",AlKessel,791,2019-10-09,English,5.0,703.0,4.0
Economics,ParthaDasgupta,GayleHendrix,404,2021-01-06,English,0.0,703.0,0.0
Career and Family,ClaudiaGoldin,NancyCrane,566,2021-12-10,English,0.0,656.0,0.0
Time for Socialism,ThomasPiketty,L.J.Ganser,482,2021-10-26,English,0.0,820.0,0.0
Samuelson Friedman,NicholasWapshott,ChrisMacDonnell,673,2021-09-28,English,0.0,703.0,0.0
Choice Theory,MichaelAllingham,MikeCooper,221,2021-07-13,English,0.0,469.0,0.0
Metaverso Para Principiantes [Metaverse for Beginners],JohnRussel,ErnestoTissot,180,2022-03-24,spanish,0.0,375.0,0.0
Organisation Culture,NaomiStanford,KarenCass,549,2013-09-08,English,0.0,569.0,0.0
Financial Literacy: Finding Your Way in the Financial Markets,"ConnelFullenkamp,TheGreatCourses",ConnelFullenkamp,695,2013-08-30,English,5.0,1171.0,3.0
The Long Tail,ChrisAnderson,ChristopherNissley,479,2006-10-20,English,3.5,683.0,6.0
Who’s Your City?,RichardFlorida,MarkBoyett,532,2010-02-08,English,0.0,836.0,0.0
The Green New Deal,JeremyRifkin,DavidCochranHeath,472,2019-10-09,English,0.0,134.0,0.0
Karl Marx,DavidRamsaySteele,LouisRukeyser,175,2006-06-26,English,4.0,468.0,10.0
The Candlestick Course,SteveNison,WilliamSarris,264,2019-12-11,English,3.5,586.0,9.0
The Path Ahead,AmitabhKant,VenkataraghavanSrinivasan,638,2019-06-02,English,3.5,571.0,8.0
On the Job,"CelesteMonforton,JaneM.VonBergen",SuzieAlthens,473,2021-04-05,English,0.0,586.0,0.0
The Great Convergence,KishoreMahbubani,WesTalbot,655,2013-03-20,English,0.0,820.0,0.0
Sacred Economics,CharlesEisenstein,SteveWojtas,905,2017-05-16,English,5.0,1404.0,4.0
"A Concise Guide to Macroeconomics, Second Edition",DavidA.Moss,ChristopherKipiniak,290,2015-02-10,English,4.5,501.0,9.0
The New Great Depression,JamesRickards,JamesRickards,327,2021-12-01,English,4.0,754.0,20.0
"The Origin of the Family, Private Property and the State",FriedrichEngels,AdamDouglas,356,2020-07-04,English,4.5,703.0,4.0
Economics: The Remarkable Story of How the Economy Works,BenMathew,JasonHuggins,163,2017-02-21,English,4.5,233.0,5.0
Trade Wars Are Class Wars,"MatthewC.Klein,MichaelPettis",BobSouer,512,2020-05-19,English,4.5,586.0,6.0
La società signorile di massa,LucaRicolfi,MarcoMusso,321,2021-12-21,italian,0.0,267.0,0.0
Criada,StephanieLand,"MartaMoreno,SilviaGómezLasil",706,2021-11-26,spanish,0.0,767.0,0.0
Culture Is Bad for You,"OrianBrook,DaveO'Brien,MarkTaylor","NnekaOkoye,ChristinaOrman,StephenPerring",467,2021-11-19,English,0.0,722.0,0.0
Los que sobran,JuanCarlosFlórez,JuanCarlosFlórez,817,2021-11-26,spanish,0.0,1266.0,0.0
Wechsel,RainerLange,ArminGarske,10,2021-11-17,german,0.0,99.0,0.0
The Money Illusion,ScottSumner,StevenJayCohen,846,2021-11-23,English,0.0,703.0,0.0
Geniale Betrüger,FelixHoltermann,SebastianPappenberger,703,2021-09-12,german,0.0,568.0,0.0
Boom and Bust,"WilliamQuinn,JohnD.Turner",RogerClark,579,2021-06-29,English,4.0,586.0,2.0
Macroeconomics,FelipeB.Larrain,GaryTiedemann,364,2020-03-17,English,5.0,703.0,1.0
How the Other Half Eats,PriyaFielding-SinghPhD,"PriyaFielding-SinghPhD,YorkWhitaker",695,2021-11-16,English,0.0,500.0,0.0
Trillion Dollar Economists,RobertLitan,ChrisRuen,893,2020-07-27,English,0.0,836.0,0.0
The Levelling,MichaelO'Sullivan,JeffBottoms,775,2019-05-28,English,3.0,500.0,1.0
The Good Ancestor,RomanKrznaric,JoeJameson,471,2020-07-16,English,5.0,888.0,2.0
Basic Economics,ThomasSowell,BrianEmerson,1111,2006-06-26,English,5.0,820.0,3.0
Take on the Street,"ArthurLevitt,PaulaDwyer",ScottBrick,787,2004-05-08,English,0.0,1005.0,0.0
Thank You for Being Late,ThomasL.Friedman,ThomasSchmuckert,775,2017-09-29,german,0.0,871.0,0.0
Impact Investing - Investieren in die Zukunft,StefanFritz,PriyaLinke,330,2022-01-17,german,0.0,501.0,0.0
Das geopolitische Risiko,"KatrinSuder,JanF.Kallmorgen",SebastianPappenberger,378,2022-01-19,german,0.0,602.0,0.0
The Wealth Hoarders,ChuckCollins,PaulHeitsch,415,2022-01-25,English,0.0,586.0,0.0
"The General Theory of Employment, Interest, and Money",JohnMaynardKeynes,JonathanKeeble,877,2018-07-24,English,5.0,1112.0,1.0
The Devil's Financial Dictionary,JasonZweig,DanaHickox,353,2015-09-30,English,5.0,586.0,2.0
The Inglorious Years,"DanielCohen,JaneMarieTodd-translator",LiamGerrard,281,2021-05-18,English,4.0,586.0,1.0
Daylight Robbery,DominicFrisby,DominicFrisby,528,2019-10-17,English,5.0,888.0,1.0
New Ideas from Dead Economists (4th Edition),ToddG.Buchholz,ToddG.Buchholz,1120,2021-01-26,English,0.0,1256.0,0.0
Imperialism: The Final Stage of Capitalism,VladimirLenin,MichaelRichards,260,2020-11-11,English,5.0,351.0,1.0
The Taking of Getty Oil,SteveColl,StevenCooper,1069,2014-10-06,English,5.0,1003.0,1.0
After the Gig,JulietB.Schor,HelenLaser,370,2020-03-11,English,5.0,668.0,1.0
The Coming of Neo-Feudalism,JoelKotkin,TraberBurns,393,2020-01-12,English,3.0,773.0,1.0
Common Sense,JoelGreenblatt,BarryAbrams,231,2020-09-22,English,0.0,469.0,0.0
Behavioral Economics,"PhilipCorr,AnkePlagnol",DennisKleinman,492,2018-11-27,English,5.0,586.0,2.0
Capitale e ideologia,ThomasPiketty,RobertoAlinghieri,3218,2021-11-05,italian,0.0,1533.0,0.0
When More Is Not Better,RogerL.Martin,SteveMenasche,490,2020-09-29,English,0.0,586.0,0.0
The Cost of Free Money,PaolaSubacchi,HenriettaMeire,696,2020-09-29,English,5.0,703.0,1.0
Il metro della felicità,LucianoCanova,LucianoCanova,302,2021-10-27,italian,0.0,382.0,0.0
El camino,"TonyRobbins,PeterMallouk,CristinadeOlano-traductor",MiguelColl,532,2021-10-20,spanish,0.0,729.0,0.0
Econofakes,JuanTorresLópez,JoanMagraner,253,2021-10-18,spanish,0.0,729.0,0.0
El estudio científico de la felicidad [The Scientific Study of Happiness],MarianoRojas,RubenBedolla,498,2021-10-19,spanish,0.0,668.0,0.0
Endspiel des Kapitalismus,NorbertHäring,OlafPessler,701,2021-10-29,german,0.0,837.0,0.0
Challenging China,SamKaplan,BrianCraig,503,2021-11-10,English,0.0,586.0,0.0
La resa dei conti,CarloA.Martigli,FedericoScribani,274,2021-10-19,italian,0.0,267.0,0.0
A ralé brasileira [The Brazilian Riffraff],JesséSouza,EvertonFerreira,1290,2021-11-10,portuguese,0.0,1170.0,0.0
Curto-circuito [Short Circuit],"RobertoRockmann,LúcioMattos",LucianoGatti,958,2021-09-23,portuguese,0.0,1003.0,0.0
自由と成長の経済学 「人新世」と「脱成長コミュニズム」の罠,柿埜真吾,斉藤マサキ,348,2021-12-11,japanese,0.0,837.0,0.0
Fired Up About Capitalism,TomMalleson,OmariNewton,347,2021-09-30,English,0.0,305.0,0.0
L'économie quantique,AndersIndset,OlivierChauvel,626,2021-07-10,french,0.0,755.0,0.0
"A Talk Based on ""Life Inc.""",DougRushkoff,DougRushkoff,66,2021-09-23,English,0.0,233.0,0.0
Quarterly Essay 83: Top Blokes,LechBlaine,NickJohn,259,2021-09-13,English,0.0,344.0,0.0
Leave Me Alone and I'll Make You Rich,"DeirdreN.McCloskey,ArtCarden",KimNiemi,446,2021-09-14,English,0.0,586.0,0.0
O mito da austeridade [The Austerity Myth],AntonioCorrêadeLacerda-editor,DiegoMuras,254,2021-08-24,portuguese,0.0,501.0,0.0
"Celso Furtado, 100 anos [Celso Furtado, 100 Years Old]",AntonioCorrêadeLacerda,DaltonBarone,272,2021-08-23,portuguese,0.0,501.0,0.0
Understanding Wall Street,JeffreyB.Little,BarrettWhitener,257,2021-08-18,English,0.0,469.0,0.0
Traité d'économie hérétique,ThomasPorcher,ThomasPorcher,258,2020-12-17,french,0.0,755.0,0.0
Der starke Sozialstaat,RonnieSchöb,KlausB.Wolf,380,2020-09-19,german,0.0,568.0,0.0
Getting Something to Eat in Jackson,JosephC.EwoodzieJr.,BeresfordBennett,619,2021-05-10,English,0.0,938.0,0.0
Broken Heartlands,SebastianPayne,SebastianPayne,720,2021-09-16,English,0.0,323.0,0.0
Idiot's Guides: Economics,TomGorman,LaurelLefkow,927,2021-10-08,English,0.0,1256.0,0.0
On the Wealth of Nations,P.J.O'Rourke,MichaelPrichard,342,2007-02-21,English,0.0,586.0,0.0
Geld oder Leben,MarcelFratzscher,SebastianDunkelberg,401,2022-10-03,german,0.0,535.0,0.0
Bitcoin & DeFi Superstar,TonyLocorriere,TonyLocorriere,512,2022-10-03,italian,0.0,1150.0,0.0
A elite do atraso [The Elite of Backwardness],JesséSouza,JorgeRebello,604,2022-03-03,portuguese,0.0,187.0,0.0
Upton Sinclair's Letters to Judd,UptonSinclair,PeterLerman,234,2022-03-03,English,0.0,383.0,0.0
Freiheit für alle,RichardDavidPrecht,RichardDavidPrecht,855,2022-03-14,german,0.0,568.0,0.0
"Den lille guide til penge, krak & bobler",MartinMygind,MarieMondrup,213,2022-02-24,danish,0.0,233.0,0.0
The Money Revolution,RichardDuncan,ChrisReilly,921,2022-01-03,English,0.0,703.0,0.0
Der Solidarismus,RudolfDiesel,JürgenFritsche,241,2022-02-25,german,0.0,501.0,0.0
Storia economica della felicità,EmanueleFelice,GigioD'Ambrosio,723,2022-02-22,italian,0.0,766.0,0.0
Recovery,AndrewWear,AndrewWear,387,2022-01-03,English,0.0,797.0,0.0
Cryptocurrency Mining for Dummies,"PeterKent,TylerBain",KyleTait,722,2020-03-24,English,0.0,703.0,0.0
The Economics of Inequality,"ThomasPiketty,ArthurGoldhammer-translator",L.J.Ganser,281,2015-09-22,English,5.0,501.0,1.0
Auditing for Dummies,MarieLoughran,WendyTremontKing,979,2019-12-11,English,0.0,703.0,0.0
"The Great Contraction, 1929-1933",MiltonFriedman,A.C.Fellner,528,2009-09-17,English,0.0,668.0,0.0
This Time Is Different,"CarmenReinhart,KennethRogoff",SeanPratt,534,2009-09-11,English,0.0,938.0,0.0
The World Trade Organization,AmritaNarlikar,ElisabethRodgers,312,2021-05-25,English,0.0,703.0,0.0
Why You Won't Get Rich,RobertVerkaik,ChrisClarkson,474,2021-10-06,English,0.0,645.0,0.0
The Coming Collapse of China,GordonG.Chang,NancyWu,765,2021-07-13,English,0.0,1131.0,0.0
Why Trust Matters,BenjaminHo,SeanPratt,589,2021-06-07,English,0.0,703.0,0.0
Free Capital,GuyThomas,NormanGilligan,595,2014-10-01,English,3.0,379.0,1.0
The Finance Curse,NicholasShaxson,SimonMattacks,722,2019-05-11,English,5.0,1005.0,1.0
"The New Economics, Third Edition",W.EdwardsDeming,DavidStifel,495,2018-12-18,English,4.5,820.0,4.0
The Code of Capital,KatharinaPistor,LauralMerlington,683,2019-08-10,English,5.0,703.0,1.0
On Fire,NaomiKlein,"RebeccaLowman,NaomiKlein-introduction",621,2019-09-17,English,0.0,888.0,0.0
No One Understands You and What to Do About It,HeidiHalvorson,ElizaFoss,318,2015-11-16,English,0.0,668.0,0.0
Freedomnomics,JohnR.LottJr.,BrianEmerson,421,2007-05-18,English,0.0,702.0,0.0
"Wealth, Poverty, and Politics",ThomasSowell,DavidCochranHeath,507,2015-08-09,English,5.0,820.0,4.0
Economic Facts and Fallacies,ThomasSowell,JeffRiggenbach,585,2008-04-23,English,5.0,702.0,4.0
Katha,ShobaNarayan,SakuntalaRamanee,240,2017-01-01,English,3.0,306.0,3.0
Slowdown,DannyDorling,LiamGerrard,730,2020-05-19,English,0.0,703.0,0.0
The Upside of Inequality,EdwardConard,RickAdamson,628,2016-09-13,English,0.0,1005.0,0.0
Chronicles,ThomasPiketty,CharlieAnson,258,2016-07-04,English,0.0,615.0,0.0
Planet of Slums,MikeDavis,MikeLenz,465,2020-06-23,English,0.0,586.0,0.0
Why the Rich Are Getting Richer (Russian Edition),RobertT.Kiyosaki,MaximKireev,535,2019-06-18,russian,0.0,375.0,0.0
"Fields, Factories, and Workshops",PyotrKropotkin,PeterKenny,471,2019-06-30,English,5.0,725.0,1.0
Measuring Happiness,"JoachimWeimann,AndreasKnabe,RonnieSchöb",StevenMenasche,433,2015-06-07,English,0.0,703.0,0.0
The Hidden Wealth of Nations,"GabrielZucman,TeresaLavenderFagan-translator",SeanPratt,212,2015-02-12,English,4.0,469.0,1.0
The Lawyer Bubble,StevenJ.Harper,WalterDixon,444,2013-03-05,English,5.0,656.0,1.0
